samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
283	0	40	20	-20	-20	40	0	60	60	-20	-20	60
284	20	40	0	-20	0	20	0	80	60	-20	-40	60
285	20	40	0	-20	0	0	0	80	60	-20	-40	60
286	0	20	0	-20	0	0	0	80	60	-20	-40	60
287	0	20	20	-20	0	20	0	80	60	-20	-40	60
288	20	20	20	-20	0	20	0	80	60	-20	-40	60
289	20	20	20	-20	0	20	-20	80	60	-20	-40	60
290	20	40	20	-20	0	20	-20	100	60	-20	-40	60
291	20	40	20	-40	20	20	-20	120	60	-20	-40	60
292	40	40	20	-40	20	20	-20	140	60	-20	-40	60
293	40	40	0	-40	20	20	-20	140	60	-20	-40	60
294	40	40	0	-40	20	20	-20	140	60	-20	-40	60
295	40	40	-20	-40	20	20	-20	160	60	-20	-40	60
296	60	60	-20	-60	40	20	-20	180	60	0	-20	60
297	60	60	-20	-60	40	20	-20	180	60	0	-20	60
298	60	40	-20	-60	40	20	-20	180	60	0	-20	60
299	60	40	-20	-60	40	20	-20	180	60	0	-20	60
300	80	40	-20	-60	60	20	-20	200	80	0	-20	60
301	80	40	-20	-60	60	20	-20	220	80	0	-20	60
302	80	40	-20	-60	60	20	-20	260	80	20	-20	60
303	80	60	-20	-60	60	20	-20	260	80	20	-20	60
304	80	60	-40	-80	60	20	-20	260	80	20	-20	60
305	100	60	-60	-100	80	0	-20	280	80	20	0	60
306	120	60	-60	-100	100	0	-40	300	100	20	20	60
307	140	60	-60	-100	100	0	-40	300	100	20	20	60
308	160	80	-60	-120	100	0	-20	300	100	20	20	60
309	160	80	-60	-120	100	0	-40	320	100	20	20	60
310	160	80	-80	-120	120	0	-40	340	100	20	20	60
311	180	80	-100	-120	140	0	-40	360	100	40	20	80
312	200	80	-100	-140	140	0	-40	360	120	60	20	80
313	180	100	-80	-140	140	20	-40	380	140	80	40	80
314	180	120	-80	-140	140	20	-40	400	140	80	60	80
315	180	120	-80	-160	140	0	-40	400	140	80	40	80
316	200	120	-100	-160	140	0	-40	420	140	80	40	80
317	220	120	-100	-160	140	0	-40	420	160	80	40	100
318	240	120	-100	-160	160	0	-40	420	160	80	40	100
319	220	120	-100	-160	160	0	-40	420	160	80	40	100
320	220	140	-80	-180	160	20	-40	440	160	80	40	100
321	220	120	-80	-180	160	20	-40	460	160	80	40	100
322	220	100	-100	-180	160	0	-40	460	160	80	40	100
323	220	120	-100	-180	160	20	-40	460	160	80	40	100
324	240	140	-120	-200	180	0	-40	460	160	80	40	100
325	240	140	-120	-200	180	0	-40	460	160	80	40	100
326	240	140	-120	-180	180	0	-40	460	180	80	40	100
327	240	140	-100	-180	160	20	-20	460	180	80	60	120
328	260	140	-100	-180	180	20	-20	460	180	80	80	120
329	240	140	-100	-180	160	20	-20	440	180	80	60	120
330	220	140	-80	-180	140	40	-20	420	180	80	60	120
331	240	140	-100	-180	160	40	-40	420	180	100	60	120
332	240	140	-100	-180	160	40	-20	420	200	120	60	120
333	220	140	-80	-180	160	40	-20	420	200	120	80	120
334	220	140	-80	-180	140	40	-20	400	200	120	80	140
335	220	160	-80	-180	140	40	-20	380	200	120	80	140
336	220	180	-60	-200	140	60	-20	400	220	120	80	140
337	220	180	-40	-200	140	60	-20	380	220	120	80	140
338	220	160	-40	-200	140	60	-20	360	200	100	80	140
339	200	140	-40	-180	120	60	-20	320	200	100	80	140
340	180	140	-40	-160	100	60	-20	300	200	100	80	140
341	160	140	-40	-140	80	60	-20	280	200	80	80	140
342	140	140	-40	-120	80	60	0	260	200	80	80	140
343	120	140	-20	-120	80	60	20	260	200	80	60	120
344	120	140	0	-120	60	60	20	240	180	80	60	120
345	120	120	0	-120	60	60	20	220	160	60	60	120
346	120	100	0	-120	60	60	20	200	160	60	60	120
347	100	100	0	-100	40	60	20	180	160	60	40	120
348	80	100	0	-80	40	60	20	140	160	40	40	100
349	80	80	0	-80	40	40	20	120	140	20	40	100
350	60	60	20	-80	40	40	20	100	120	20	40	100
351	40	60	40	-60	20	40	20	80	120	20	20	100
352	20	60	40	-40	0	40	20	60	120	20	20	100
353	20	60	40	-40	0	40	20	60	120	20	20	80
354	20	60	40	-40	0	40	20	60	100	20	20	80
355	20	60	20	-40	0	40	20	20	80	0	20	80
356	20	60	40	-40	-20	60	20	0	80	0	20	80
357	0	60	60	-20	-40	60	20	-20	80	0	0	80
358	-20	40	60	0	-40	60	20	-40	80	0	-20	80
359	-20	40	60	-20	-40	60	20	-40	80	20	0	80
360	-20	40	60	-20	-40	60	20	-40	80	20	20	80
361	-40	40	80	0	-40	60	20	-40	80	20	20	80
362	-40	40	80	0	-40	40	20	-40	80	20	20	80
363	-40	40	80	0	-40	40	20	-40	80	20	20	80
364	-40	40	80	0	-40	40	20	-40	60	0	0	80
365	-40	40	80	0	-40	40	20	-40	60	-20	-20	60
366	-40	40	80	0	-40	40	20	-40	60	-20	-20	60
367	-40	40	80	0	-40	40	20	-40	60	-20	-20	60
368	-40	0	40	20	-40	20	20	-40	60	-40	-40	60
369	-40	-20	20	20	-40	20	20	-60	40	-60	-60	60
370	-40	0	40	20	-40	20	20	-60	40	-40	-60	60
371	-40	0	40	20	-40	20	20	-60	40	-40	-60	40
372	-40	-20	20	20	-40	0	20	-60	40	-40	-60	20
373	-40	-20	40	20	-60	20	20	-60	40	-40	-60	40
374	-40	-20	60	20	-60	20	20	-60	40	-40	-60	40
375	-40	-20	40	20	-40	20	20	-60	40	-40	-60	40
376	-40	-20	40	20	-40	20	40	-60	60	-40	-60	40
377	-40	-20	40	20	-40	20	40	-60	60	-40	-60	40
378	-60	-20	40	20	-40	20	20	-60	60	-40	-60	40
379	-60	0	60	20	-40	20	20	-60	60	-40	-60	40
380	-60	0	60	20	-60	20	20	-60	60	-40	-60	40
381	-40	-20	40	20	-40	20	20	-60	60	-40	-60	40
382	-40	-20	20	20	-40	0	20	-40	60	-40	-40	40
383	-40	-20	20	40	-40	0	20	-60	40	-40	-40	40
384	-60	20	80	40	-60	40	20	-60	40	-40	-60	40
385	-60	-20	60	40	-60	20	20	-60	60	-40	-60	40
386	-40	0	40	20	-40	20	20	-40	60	-40	-60	40
387	-40	0	40	20	-40	20	20	-60	60	-40	-60	40
388	-60	-20	40	20	-40	20	20	-40	60	-40	-60	40
389	-60	0	60	20	-60	20	20	-60	60	-40	-60	40
390	-40	20	40	20	-40	20	40	-40	60	-40	-40	40
391	-40	0	40	20	-40	20	40	-40	60	-40	-40	40
392	-40	0	40	20	-40	20	40	-40	60	-20	-40	40
393	-40	20	60	20	-40	40	40	-40	80	0	-40	40
394	-40	0	60	40	-40	20	40	-40	60	-20	-40	40
395	-40	-20	40	40	-40	20	40	-40	40	-20	-40	40
396	-40	-20	20	20	-40	20	40	-40	60	-20	-40	40
397	-60	0	40	20	-60	20	40	-40	80	0	-40	40
398	-60	0	60	20	-60	20	40	-40	80	20	-20	40
399	-60	0	60	20	-60	20	40	-60	80	0	-20	60
400	-60	0	60	20	-60	20	40	-60	80	0	-20	40
401	-60	0	60	20	-60	20	40	-60	80	0	-20	40
402	-40	0	40	20	-40	20	40	-60	60	0	-20	40
403	-60	0	60	20	-60	40	40	-40	60	0	-20	40
404	-60	0	80	20	-60	40	40	-40	60	0	-20	40
405	-40	0	60	20	-60	40	40	-40	80	-20	-20	40
406	-40	0	40	20	-60	40	40	-40	80	-40	-40	40
407	-40	0	40	20	-60	40	40	-40	80	-40	-60	40
408	-40	-20	40	40	-60	20	60	-20	80	-40	-60	40
409	-40	-20	40	40	-60	0	60	-20	80	-20	-60	40
410	-40	-20	40	40	-60	0	60	-40	80	-20	-60	40
411	-40	-20	40	40	-40	0	60	-40	80	-20	-60	40
412	-60	-20	40	40	-40	0	60	-40	80	-20	-60	40
413	-60	-20	40	40	-40	20	60	-40	80	-20	-60	40
414	-60	0	60	20	-40	40	60	-20	80	-20	-40	40
415	-60	0	40	20	-40	20	40	-20	80	-20	-40	40
416	-60	0	40	20	-40	20	40	-40	80	-20	-40	40
417	-40	0	40	20	-40	40	40	-20	80	-20	-40	40
418	-20	0	40	20	-40	20	40	-40	80	-20	-40	40
419	-40	0	40	20	-40	20	40	-40	80	-20	-40	40
420	-40	0	40	20	-40	20	40	-40	80	-20	-40	40
421	-40	-20	40	20	-40	20	40	-40	80	-20	-40	40
422	-40	-20	20	20	-40	20	40	-40	80	-20	-40	40
423	-40	-20	40	20	-40	20	40	-40	80	-20	-40	40
424	-60	-20	60	40	-60	20	40	-40	80	-20	-40	40
425	-40	-20	40	40	-40	0	40	-40	80	-20	-40	40
426	-40	-20	20	40	-40	0	40	-40	60	-40	-40	40
427	-60	0	40	40	-40	20	40	-40	60	-40	-40	40
428	-60	0	40	40	-40	20	40	-40	60	-20	-40	40
429	-60	-20	40	40	-40	20	40	-60	60	-20	-40	40
430	-60	-20	40	40	-40	20	20	-60	60	-20	-40	40
431	-40	-20	40	40	-40	20	20	-60	60	-20	-40	40
432	-20	-20	40	20	-40	20	40	-60	60	-20	-40	40
433	-40	-20	40	20	-40	20	40	-60	60	-20	-40	40
434	-60	-20	40	20	-40	20	40	-60	60	-20	-40	40
435	-40	-20	20	20	-40	0	40	-60	60	-20	-40	40
436	-40	-20	20	20	-40	0	40	-60	60	-20	-40	40
437	-40	-20	20	20	-40	0	40	-60	60	-40	-40	40
438	-40	-20	40	40	-40	0	40	-60	60	-20	-40	40
439	-40	-20	40	40	-40	0	40	-40	60	-20	-40	40
440	-40	-20	40	40	-40	0	40	-40	60	-20	-40	40
441	-40	-20	40	40	-40	0	40	-40	60	-20	-40	40
442	-40	-20	40	40	-40	0	40	-40	60	-20	-40	40
443	-40	-20	40	40	-40	20	40	-60	60	-20	-40	40
444	-60	-20	40	40	-40	20	20	-80	60	-40	-40	40
445	-40	-20	20	40	-40	0	0	-80	60	-40	-40	40
446	-40	-20	40	40	-40	0	20	-80	60	-40	-40	40
447	-40	-20	40	20	-40	20	40	-40	60	-20	-40	40
448	-40	-20	40	20	-40	20	20	-40	60	-20	-40	40
449	-60	-20	40	40	-40	20	20	-40	60	-40	-60	40
450	-60	-20	40	40	-40	20	40	-40	60	-40	-60	40
451	-40	-20	40	40	-40	20	60	-40	60	-40	-60	40
